participant_id,trial_participant,difficulty,signal,stimulus_type,trial_in_condition,rt,choice,correct_choice,accuracy
2,3425,easy,absent,complex,419,0.682,0,0,1
2,3426,easy,absent,complex,420,0.663,0,0,1
2,3427,easy,absent,complex,421,0.837,0,0,1
2,3428,easy,absent,complex,422,1.105,0,0,1
2,3429,easy,absent,complex,423,0.882,0,0,1
2,3430,easy,absent,complex,424,0.850,0,0,1
2,3431,easy,absent,complex,425,1.728,0,0,1
2,3432,easy,absent,complex,426,0.772,0,0,1
2,3433,easy,absent,complex,427,1.437,0,0,1
2,3434,easy,absent,complex,428,0.648,0,0,1
2,3435,easy,absent,complex,429,0.572,0,0,1
2,3436,easy,absent,complex,430,1.100,0,0,1
2,3437,easy,absent,complex,431,0.586,0,0,1
2,3438,easy,absent,complex,432,0.807,0,0,1
2,3439,easy,absent,complex,433,0.709,0,0,1
2,3440,easy,absent,complex,434,0.759,0,0,1
2,3441,easy,absent,complex,435,0.720,0,0,1
2,3442,easy,absent,complex,436,0.598,0,0,1
2,3443,easy,absent,complex,437,1.698,0,0,1
2,3444,easy,absent,complex,438,0.883,0,0,1
2,3445,easy,absent,complex,439,1.116,0,0,1
2,3446,easy,absent,complex,440,1.913,0,0,1
2,3447,easy,absent,complex,441,0.926,0,0,1
2,3448,easy,absent,complex,442,1.109,0,0,1
2,3449,easy,absent,complex,443,0.926,0,0,1
2,3450,easy,absent,complex,444,1.435,0,0,1
2,3451,easy,absent,complex,445,0.714,0,0,1
2,3452,easy,absent,complex,446,1.552,0,0,1
2,3453,easy,absent,complex,447,0.663,0,0,1
2,3454,easy,absent,complex,448,0.837,0,0,1
2,3455,easy,absent,complex,449,0.720,0,0,1
2,3456,easy,absent,complex,450,1.123,0,0,1
2,3457,easy,absent,complex,451,1.196,0,0,1
2,3458,easy,absent,complex,452,0.847,0,0,1
2,3459,easy,absent,complex,453,1.651,0,0,1
2,3460,easy,absent,complex,454,0.786,0,0,1
2,3461,easy,absent,complex,455,0.692,0,0,1
2,3462,easy,absent,complex,456,1.466,0,0,1
2,3463,easy,absent,complex,457,0.891,0,0,1
2,3464,easy,absent,complex,458,0.862,0,0,1
2,3465,easy,absent,complex,459,0.672,0,0,1
2,3466,easy,absent,complex,460,1.048,0,0,1
2,3467,easy,absent,complex,461,0.861,0,0,1
2,3468,easy,absent,complex,462,0.775,0,0,1
2,3469,easy,absent,complex,463,0.995,0,0,1
2,3470,easy,absent,complex,464,0.896,0,0,1
2,3471,easy,absent,complex,465,0.827,0,0,1
2,3472,easy,absent,complex,466,0.721,0,0,1
2,3473,easy,absent,complex,467,0.731,0,0,1
2,3474,easy,absent,complex,468,0.780,0,0,1
2,3475,easy,absent,complex,469,1.333,0,0,1
2,3476,easy,absent,complex,470,0.581,0,0,1
2,3477,easy,absent,complex,471,0.875,0,0,1
2,3478,easy,absent,complex,472,0.685,0,0,1
2,3479,easy,absent,complex,473,1.435,0,0,1
2,3480,easy,absent,complex,474,0.587,0,0,1
2,3481,easy,absent,complex,475,1.043,0,0,1
2,3482,easy,absent,complex,476,1.213,0,0,1
2,3483,easy,absent,complex,477,0.950,0,0,1
2,3484,easy,absent,complex,478,1.936,0,0,1
2,3485,easy,absent,complex,479,0.815,0,0,1
2,3486,easy,absent,complex,480,0.712,0,0,1
2,3487,easy,absent,complex,481,0.945,0,0,1
2,3488,easy,absent,complex,482,0.855,0,0,1
2,3489,easy,absent,complex,483,0.645,0,0,1
2,3490,easy,absent,complex,484,1.088,0,0,1
2,3491,easy,absent,complex,485,0.620,0,0,1
2,3492,easy,absent,complex,486,0.626,0,0,1
2,3493,easy,absent,complex,487,0.884,0,0,1
2,3494,easy,absent,complex,488,0.774,0,0,1
2,3495,easy,absent,complex,489,1.891,0,0,1
2,3496,easy,absent,complex,490,1.103,0,0,1
2,3497,easy,absent,complex,491,1.141,0,0,1
2,3498,easy,absent,complex,492,1.367,0,0,1
2,3499,easy,absent,complex,493,0.756,0,0,1
2,3500,easy,absent,complex,494,0.677,0,0,1
2,3501,easy,absent,complex,495,1.757,0,0,1
2,3502,easy,absent,complex,496,0.948,0,0,1
2,3503,easy,absent,complex,497,0.565,0,0,1
2,3504,easy,absent,complex,498,0.971,0,0,1
2,3505,easy,absent,complex,499,1.128,0,0,1
2,3506,easy,absent,complex,500,0.663,0,0,1
2,3507,easy,absent,complex,501,0.816,0,0,1
2,3508,easy,absent,complex,502,0.736,0,0,1
2,3509,easy,absent,complex,503,0.860,0,0,1
2,3510,easy,absent,complex,504,0.767,0,0,1
2,3511,easy,absent,complex,505,1.035,0,0,1
2,3512,easy,absent,complex,506,1.116,0,0,1
2,3513,easy,absent,complex,507,0.751,0,0,1
2,3514,easy,absent,complex,508,0.652,0,0,1
2,3515,easy,absent,complex,509,0.981,0,0,1
2,3516,easy,absent,complex,510,0.874,0,0,1
2,3517,easy,absent,complex,511,0.954,0,0,1
2,3518,easy,absent,complex,512,0.736,0,0,1
2,3519,easy,absent,complex,513,0.924,0,0,1
2,3520,easy,absent,complex,514,0.754,0,0,1
2,3521,easy,absent,complex,515,0.849,0,0,1
2,3522,easy,absent,complex,516,0.676,0,0,1
2,3523,easy,absent,complex,517,0.750,0,0,1
2,3524,easy,absent,complex,518,0.676,0,0,1
2,3525,easy,absent,complex,519,0.947,0,0,1
2,3526,easy,absent,complex,520,0.590,0,0,1
2,3527,easy,absent,complex,521,0.889,0,0,1
2,3528,easy,absent,complex,522,0.880,0,0,1
2,3529,easy,absent,complex,523,1.187,0,0,1
2,3530,easy,absent,complex,524,1.071,0,0,1
2,3531,easy,absent,complex,525,0.903,0,0,1
2,3532,easy,absent,complex,526,1.230,0,0,1
2,3533,easy,absent,complex,527,0.668,0,0,1
2,3534,easy,absent,complex,528,1.059,0,0,1
2,3535,easy,absent,complex,529,1.009,0,0,1
2,3536,easy,absent,complex,530,0.865,0,0,1
2,3537,easy,absent,complex,531,1.175,0,0,1
2,3538,easy,absent,complex,532,0.615,0,0,1
2,3539,easy,absent,complex,533,0.630,0,0,1
2,3540,easy,absent,complex,534,1.005,0,0,1
2,3541,easy,absent,complex,535,0.626,0,0,1
2,3542,easy,absent,complex,536,0.771,0,0,1
2,3543,easy,absent,complex,537,0.630,0,0,1
2,3544,easy,absent,complex,538,1.065,0,0,1
2,3545,easy,absent,complex,539,0.690,0,0,1
2,3546,easy,absent,complex,540,0.727,0,0,1
2,3547,easy,absent,complex,541,0.958,0,0,1
2,3548,easy,absent,complex,542,1.635,0,0,1
2,3549,easy,absent,complex,543,0.736,0,0,1
2,3550,easy,absent,complex,544,0.647,0,0,1
2,3551,easy,absent,complex,545,1.133,0,0,1
2,3552,easy,absent,complex,546,0.720,0,0,1
2,3553,easy,absent,complex,547,0.724,0,0,1
2,3554,easy,absent,complex,548,0.689,0,0,1
2,3555,easy,absent,complex,549,1.027,0,0,1
2,3556,easy,absent,complex,550,0.912,0,0,1
2,3557,easy,absent,complex,551,0.924,0,0,1
2,3558,easy,absent,complex,552,0.804,0,0,1
2,3559,easy,absent,complex,553,0.710,0,0,1
2,3560,easy,absent,complex,554,0.845,0,0,1
2,3561,easy,absent,complex,555,1.695,0,0,1
2,3562,easy,absent,complex,556,1.845,0,0,1
2,3563,easy,absent,complex,557,1.439,0,0,1
2,3564,easy,absent,complex,558,0.979,0,0,1
2,3565,easy,absent,complex,559,1.811,0,0,1
2,3566,easy,absent,complex,560,0.869,0,0,1
2,3567,easy,absent,complex,561,1.206,0,0,1
2,3568,easy,absent,complex,562,0.644,0,0,1
2,3569,easy,absent,complex,563,0.671,0,0,1
2,3570,easy,absent,complex,564,0.895,0,0,1
2,3571,easy,absent,complex,565,1.512,0,0,1
2,3572,easy,absent,complex,566,0.957,0,0,1
2,3573,easy,absent,complex,567,0.718,0,0,1
2,3574,easy,absent,complex,568,1.053,0,0,1
2,3575,easy,absent,complex,569,1.291,0,0,1
2,3576,easy,absent,complex,570,1.217,0,0,1
2,3577,easy,absent,complex,571,0.891,0,0,1
2,3578,easy,absent,complex,572,1.162,0,0,1
2,3579,easy,absent,complex,573,0.590,0,0,1
2,3580,easy,absent,complex,574,0.926,0,0,1
2,3581,easy,absent,complex,575,0.721,0,0,1
2,3582,easy,absent,complex,576,0.694,0,0,1
2,3583,easy,absent,complex,577,1.335,0,0,1
2,3584,easy,absent,complex,578,0.988,0,0,1
2,3585,easy,absent,complex,579,0.977,0,0,1
2,3586,easy,absent,complex,580,0.902,0,0,1
2,3587,easy,absent,complex,581,0.745,0,0,1
2,3588,easy,absent,complex,582,0.722,0,0,1
2,3589,easy,absent,complex,583,0.677,0,0,1
2,3590,easy,absent,complex,584,0.718,0,0,1
2,3591,easy,absent,complex,585,1.015,0,0,1
2,3592,easy,absent,complex,586,0.810,0,0,1
2,3593,easy,absent,complex,587,1.079,0,0,1
2,3594,easy,absent,complex,588,0.816,0,0,1
2,3595,easy,absent,complex,589,0.742,0,0,1
2,3596,easy,absent,complex,590,0.594,0,0,1
2,3597,easy,absent,complex,591,0.724,0,0,1
2,3598,easy,absent,complex,592,1.026,0,0,1
2,3599,easy,absent,complex,593,0.943,0,0,1
2,3600,easy,absent,complex,594,0.901,0,0,1
2,3601,easy,absent,complex,595,0.816,0,0,1
2,3602,easy,absent,complex,596,0.860,0,0,1
2,3603,easy,absent,complex,597,0.640,0,0,1
2,3604,easy,absent,complex,598,1.258,0,0,1
2,3605,easy,absent,complex,599,0.630,0,0,1
2,3606,easy,absent,complex,600,1.210,0,0,1
2,3607,easy,absent,complex,601,0.865,0,0,1
2,3608,easy,absent,complex,602,0.738,0,0,1
2,3609,easy,absent,complex,603,0.668,0,0,1
2,3610,easy,absent,complex,604,0.830,0,0,1
2,3611,easy,absent,complex,605,0.882,0,0,1
2,3612,easy,absent,complex,606,0.607,0,0,1
2,3613,easy,absent,complex,607,1.020,0,0,1
2,3614,easy,absent,complex,608,1.998,0,0,1
2,3615,easy,absent,complex,609,1.993,0,0,1
2,3616,easy,absent,complex,610,1.089,0,0,1
2,3617,easy,absent,complex,611,1.561,0,0,1
2,3618,easy,absent,complex,612,1.095,0,0,1
2,3619,easy,absent,complex,613,0.927,0,0,1
2,3620,easy,absent,complex,614,0.640,0,0,1
2,3621,easy,absent,complex,615,0.763,0,0,1
2,3622,easy,absent,complex,616,0.893,0,0,1
2,3623,easy,absent,complex,617,0.756,0,0,1
2,3624,easy,absent,complex,618,1.053,0,0,1
2,3625,easy,absent,complex,619,0.832,0,0,1
2,3626,easy,absent,complex,620,0.680,0,0,1
2,3627,easy,absent,complex,621,1.685,0,0,1
2,3628,easy,absent,complex,622,0.740,0,0,1
2,3629,easy,absent,complex,623,1.136,0,0,1
2,3630,easy,absent,complex,624,0.623,0,0,1
2,3631,easy,absent,complex,625,0.953,0,0,1
2,3632,easy,absent,complex,626,1.071,0,0,1
2,3633,easy,absent,complex,627,0.963,0,0,1
2,3634,easy,absent,complex,628,1.034,0,0,1
2,3635,easy,absent,complex,629,0.921,0,0,1
2,3636,easy,absent,complex,630,1.275,0,0,1
2,3637,easy,absent,complex,631,1.707,0,0,1
2,3638,easy,absent,complex,632,0.929,0,0,1
2,3639,easy,absent,complex,633,0.811,0,0,1
2,3640,easy,absent,complex,634,1.328,0,0,1
2,3641,easy,absent,complex,635,0.851,0,0,1
2,3642,easy,absent,complex,636,0.674,0,0,1
2,3643,easy,absent,complex,637,0.843,0,0,1
2,3644,easy,absent,complex,638,1.134,0,0,1
2,3645,easy,absent,complex,639,0.742,0,0,1
2,3646,easy,absent,complex,640,1.574,0,0,1
2,3647,easy,absent,complex,641,0.610,0,0,1
2,3648,easy,absent,complex,642,1.163,0,0,1
2,3649,easy,absent,complex,643,0.634,0,0,1
2,3650,easy,absent,complex,644,0.726,0,0,1
2,3651,easy,absent,complex,645,1.427,0,0,1
2,3652,easy,absent,complex,646,0.894,0,0,1
2,3653,easy,absent,complex,647,0.650,0,0,1
2,3654,easy,absent,complex,648,0.708,0,0,1
2,3655,easy,absent,complex,649,0.843,0,0,1
2,3656,easy,absent,complex,650,0.873,0,0,1
2,3657,easy,absent,complex,651,1.623,0,0,1
2,3658,easy,absent,complex,652,1.301,0,0,1
2,3659,easy,absent,complex,653,1.322,0,0,1
2,3660,easy,absent,complex,654,1.083,0,0,1
2,3661,easy,absent,complex,655,0.830,0,0,1
2,3662,easy,absent,complex,656,0.960,0,0,1
2,3663,easy,absent,complex,657,0.918,0,0,1
2,3664,easy,absent,complex,658,0.829,0,0,1
2,3665,easy,absent,complex,659,1.054,0,0,1
2,3666,easy,absent,complex,660,1.762,0,0,1
2,3667,easy,absent,complex,661,0.777,0,0,1
2,3668,easy,absent,complex,662,0.699,0,0,1
2,3669,easy,absent,complex,663,1.138,0,0,1
2,3670,easy,absent,complex,664,0.750,0,0,1
2,3671,easy,absent,complex,665,0.869,0,0,1
2,3672,easy,absent,complex,666,0.772,0,0,1
2,3673,easy,absent,complex,667,0.742,0,0,1
2,3674,easy,absent,complex,668,0.721,0,0,1
2,3675,easy,absent,complex,669,0.761,0,0,1
2,3676,easy,absent,complex,670,0.817,0,0,1
2,3677,easy,absent,complex,671,1.578,0,0,1
2,3678,easy,absent,complex,672,0.923,0,0,1
2,3679,easy,absent,complex,673,0.921,0,0,1
2,3680,easy,absent,complex,674,0.822,0,0,1
2,3681,easy,absent,complex,675,0.692,0,0,1
2,3682,easy,absent,complex,676,1.468,0,0,1
2,3683,easy,absent,complex,677,0.680,0,0,1
2,3684,easy,absent,complex,678,0.626,0,0,1
2,3685,easy,absent,complex,679,0.886,0,0,1
2,3686,easy,absent,complex,680,1.170,0,0,1
2,3687,easy,absent,complex,681,0.856,0,0,1
2,3688,easy,absent,complex,682,0.750,0,0,1
2,3689,easy,absent,complex,683,1.151,0,0,1
2,3690,easy,absent,complex,684,1.086,0,0,1
2,3691,easy,absent,complex,685,0.745,0,0,1
2,3692,easy,absent,complex,686,0.757,0,0,1
2,3693,easy,absent,complex,687,0.658,0,0,1
2,3694,easy,absent,complex,688,0.648,0,0,1
2,3695,easy,absent,complex,689,0.682,0,0,1
2,3696,easy,absent,complex,690,1.005,0,0,1
2,3697,easy,absent,complex,691,1.391,0,0,1
2,3698,easy,absent,complex,692,0.663,0,0,1
2,3699,easy,absent,complex,693,1.457,0,0,1
2,3700,easy,absent,complex,694,0.646,0,0,1
2,3701,easy,absent,complex,695,0.697,0,0,1
2,3702,easy,absent,complex,696,1.337,0,0,1
2,3703,easy,absent,complex,697,0.665,0,0,1
2,3704,easy,absent,complex,698,0.586,0,0,1
2,3705,easy,absent,complex,699,1.482,0,0,1
2,3706,easy,absent,complex,700,0.916,0,0,1
2,3707,easy,absent,complex,701,0.831,0,0,1
2,3708,easy,absent,complex,702,1.095,0,0,1
2,3709,easy,absent,complex,703,0.718,0,0,1
2,3710,easy,absent,complex,704,0.785,0,0,1
2,3711,easy,absent,complex,705,1.156,0,0,1
2,3712,easy,absent,complex,706,0.614,0,0,1
2,3713,easy,absent,complex,707,0.741,0,0,1
2,3714,easy,absent,complex,708,0.922,0,0,1
2,3715,easy,absent,complex,709,1.208,0,0,1
2,3716,easy,absent,complex,710,0.845,0,0,1
2,3717,easy,absent,complex,711,0.744,0,0,1
2,3718,easy,absent,complex,712,1.046,0,0,1
2,3719,easy,absent,complex,713,0.795,0,0,1
2,3720,easy,absent,complex,714,1.658,0,0,1
2,3721,easy,absent,complex,715,1.084,0,0,1
2,3722,easy,absent,complex,716,0.752,0,0,1
2,3723,easy,absent,complex,717,0.782,0,0,1
2,3724,easy,absent,complex,718,1.185,0,0,1
2,3725,easy,absent,complex,719,0.761,0,0,1
2,3726,easy,absent,complex,720,0.990,0,0,1
2,3727,easy,absent,complex,721,0.766,0,0,1
2,3728,easy,absent,complex,722,1.022,0,0,1
2,3729,easy,absent,complex,723,0.761,0,0,1
2,3730,easy,absent,complex,724,0.678,0,0,1
2,3731,easy,absent,complex,725,0.660,0,0,1
2,3732,easy,absent,complex,726,0.699,0,0,1
2,3733,easy,absent,complex,727,0.746,0,0,1
2,3734,easy,absent,complex,728,0.711,0,0,1
2,3735,easy,absent,complex,729,0.659,0,0,1
2,3736,easy,absent,complex,730,0.829,0,0,1
2,3737,easy,absent,complex,731,0.988,0,0,1
2,3738,easy,absent,complex,732,0.940,0,0,1
2,3739,easy,absent,complex,733,1.117,0,0,1
2,3740,easy,absent,complex,734,0.901,0,0,1
2,3741,easy,absent,complex,735,1.116,0,0,1
2,3742,easy,absent,complex,736,1.280,0,0,1
2,3743,easy,absent,complex,737,0.813,0,0,1
2,3744,easy,absent,complex,738,0.761,0,0,1
2,3745,easy,absent,complex,739,0.983,0,0,1
2,3746,easy,absent,complex,740,0.672,0,0,1
2,3747,easy,absent,complex,741,1.174,0,0,1
2,3748,easy,absent,complex,742,0.776,0,0,1
2,3749,easy,absent,complex,743,0.964,0,0,1
2,3750,easy,absent,complex,744,0.974,0,0,1
2,3751,easy,absent,complex,745,1.219,0,0,1
2,3752,easy,absent,complex,746,1.035,0,0,1
2,3753,easy,absent,complex,747,0.714,0,0,1
2,3754,easy,absent,complex,748,1.575,0,0,1
2,3755,easy,absent,complex,749,0.637,0,0,1
2,3756,easy,absent,complex,750,1.153,0,0,1
2,3757,easy,absent,complex,751,0.785,0,0,1
2,3758,easy,absent,complex,752,0.629,0,0,1
2,3759,easy,absent,complex,753,0.819,0,0,1
2,3760,easy,absent,complex,754,0.551,0,0,1
2,3761,easy,absent,complex,755,1.229,0,0,1
2,3762,easy,absent,complex,756,0.864,0,0,1
2,3763,easy,absent,complex,757,0.660,0,0,1
2,3764,easy,absent,complex,758,0.825,0,0,1
2,3765,easy,absent,complex,759,0.845,0,0,1
2,3766,easy,absent,complex,760,0.865,0,0,1
2,3767,easy,absent,complex,761,1.493,0,0,1
2,3768,easy,absent,complex,762,0.776,0,0,1
2,3769,easy,absent,complex,763,0.979,0,0,1
2,3770,easy,absent,complex,764,0.650,0,0,1
2,3771,easy,absent,complex,765,1.567,0,0,1
2,3772,easy,absent,complex,766,0.824,0,0,1
2,3773,easy,absent,complex,767,1.500,0,0,1
2,3774,easy,absent,complex,768,0.969,0,0,1
2,3775,easy,absent,complex,769,0.860,0,0,1
2,3776,easy,absent,complex,770,0.785,0,0,1
2,3777,easy,absent,complex,771,1.361,0,0,1
2,3778,easy,absent,complex,772,0.804,0,0,1
2,3779,easy,absent,complex,773,0.726,0,0,1
2,3780,easy,absent,complex,774,1.027,0,0,1
2,3781,easy,absent,complex,775,1.066,0,0,1
2,3782,easy,absent,complex,776,1.103,0,0,1
2,3783,easy,absent,complex,777,1.436,0,0,1
2,3784,easy,absent,complex,778,0.878,0,0,1
2,3785,easy,absent,complex,779,0.599,0,0,1
2,3786,easy,absent,complex,780,1.412,0,0,1
2,3787,easy,absent,complex,781,1.296,0,0,1
2,3788,easy,absent,complex,782,0.904,0,0,1
2,3789,easy,absent,complex,783,0.874,0,0,1
2,3790,easy,absent,complex,784,0.724,0,0,1
2,3791,easy,absent,complex,785,0.718,0,0,1
2,3792,easy,absent,complex,786,1.158,0,0,1
2,3793,easy,absent,complex,787,1.007,0,0,1
2,3794,easy,absent,complex,788,0.873,0,0,1
2,3795,easy,absent,complex,789,0.971,0,0,1
2,3796,easy,absent,complex,790,0.857,0,0,1
2,3797,easy,absent,complex,791,0.686,0,0,1
2,3798,easy,absent,complex,792,0.878,0,0,1
2,3799,easy,absent,complex,793,0.672,0,0,1
2,3800,easy,absent,complex,794,1.154,0,0,1
2,3801,easy,absent,complex,795,0.878,0,0,1
2,3802,easy,absent,complex,796,0.879,0,0,1
2,3803,easy,absent,complex,797,0.663,0,0,1
2,3804,easy,absent,complex,798,1.201,0,0,1
2,3805,easy,absent,complex,799,0.699,0,0,1
2,3806,easy,absent,complex,800,0.707,0,0,1
2,3807,easy,absent,complex,801,0.757,0,0,1
2,3808,easy,absent,complex,802,0.756,0,0,1
2,3809,easy,absent,complex,803,0.812,0,0,1
2,3810,easy,absent,complex,804,0.672,0,0,1
2,3811,easy,absent,complex,805,0.587,0,0,1
2,3812,easy,absent,complex,806,0.785,0,0,1
2,3813,easy,absent,complex,807,0.700,0,0,1
2,3814,easy,absent,complex,808,0.732,0,0,1
2,3815,easy,absent,complex,809,0.651,0,0,1
2,3816,easy,absent,complex,810,0.688,0,0,1
2,3817,easy,absent,complex,811,0.743,0,0,1
2,3818,easy,absent,complex,812,0.960,0,0,1
2,3819,easy,absent,complex,813,0.946,0,0,1
2,3820,easy,absent,complex,814,1.513,0,0,1
2,3821,easy,absent,complex,815,1.549,0,0,1
2,3822,easy,absent,complex,816,0.890,0,0,1
2,3823,easy,absent,complex,817,0.629,0,0,1
2,3824,easy,absent,complex,818,0.707,0,0,1
2,3825,easy,absent,complex,819,0.714,0,0,1
2,3826,easy,absent,complex,820,0.841,0,0,1
2,3827,easy,absent,complex,821,0.859,0,0,1
2,3828,easy,absent,complex,822,0.780,0,0,1
2,3829,easy,absent,complex,823,0.614,0,0,1
2,3830,easy,absent,complex,824,0.739,0,0,1
2,3831,easy,absent,complex,825,0.835,0,0,1
2,3832,easy,absent,complex,826,0.928,0,0,1
2,3833,easy,absent,complex,827,1.839,0,0,1
2,3834,easy,absent,complex,828,0.679,0,0,1
2,3835,easy,absent,complex,829,1.159,0,0,1
2,3836,easy,absent,complex,830,0.965,0,0,1
2,3837,easy,absent,complex,831,1.190,0,0,1
2,3838,easy,absent,complex,832,1.544,0,0,1
2,3839,easy,absent,complex,833,1.004,0,0,1
2,3840,easy,absent,complex,834,0.763,0,0,1
2,3841,easy,absent,complex,835,1.172,0,0,1
2,3842,easy,absent,complex,836,0.854,0,0,1
2,3843,easy,absent,complex,837,1.559,0,0,1
2,3844,easy,absent,complex,838,1.053,0,0,1
2,3845,easy,absent,complex,839,0.883,0,0,1
2,3846,easy,absent,complex,840,0.756,0,0,1
2,3847,easy,absent,complex,841,0.798,0,0,1
2,3848,easy,absent,complex,842,0.630,0,0,1
2,3849,easy,absent,complex,843,1.799,0,0,1
2,3850,easy,absent,complex,844,0.749,0,0,1
2,3851,easy,absent,complex,845,0.748,0,0,1
2,3852,easy,absent,complex,846,1.295,0,0,1
2,3853,easy,absent,complex,847,1.346,0,0,1
2,3854,easy,absent,complex,848,1.428,0,0,1
2,3855,easy,absent,complex,849,1.217,0,0,1
2,3856,easy,absent,complex,850,0.739,0,0,1
2,3857,easy,absent,complex,851,0.608,0,0,1
2,3858,easy,absent,complex,852,0.649,0,0,1
2,3859,easy,absent,complex,853,0.799,0,0,1
2,3860,easy,absent,complex,854,0.689,0,0,1
2,3861,easy,absent,complex,855,1.305,0,0,1
2,3862,easy,absent,complex,856,0.876,0,0,1
2,3863,easy,absent,complex,857,0.702,0,0,1
2,3864,easy,absent,complex,858,0.640,0,0,1
2,3865,easy,absent,complex,859,0.915,0,0,1
2,3866,easy,absent,complex,860,1.155,0,0,1
2,3867,easy,absent,complex,861,0.907,0,0,1
2,3868,easy,absent,complex,862,0.875,0,0,1
2,3869,easy,absent,complex,863,0.785,0,0,1
2,3870,easy,absent,complex,864,0.810,0,0,1
2,3871,easy,absent,complex,865,0.700,0,0,1
2,3872,easy,absent,complex,866,0.857,0,0,1
2,3873,easy,absent,complex,867,0.946,0,0,1
2,3874,easy,absent,complex,868,0.822,0,0,1
2,3875,easy,absent,complex,869,1.138,0,0,1
2,3876,easy,absent,complex,870,1.201,0,0,1
2,3877,easy,absent,complex,871,1.232,0,0,1
2,3878,easy,absent,complex,872,0.676,0,0,1
2,3879,easy,absent,complex,873,1.102,0,0,1
2,3880,easy,absent,complex,874,1.014,0,0,1
2,3881,easy,absent,complex,875,0.717,0,0,1
2,3882,easy,absent,complex,876,1.186,0,0,1
2,3883,easy,absent,complex,877,0.915,0,0,1
2,3884,easy,absent,complex,878,0.949,0,0,1
2,3885,easy,absent,complex,879,0.716,0,0,1
2,3886,easy,absent,complex,880,0.646,0,0,1
2,3887,easy,absent,complex,881,1.317,0,0,1
2,3888,easy,absent,complex,882,0.628,0,0,1
2,3889,easy,absent,complex,883,0.832,0,0,1
2,3890,easy,absent,complex,884,0.677,0,0,1
2,3891,easy,absent,complex,885,0.720,0,0,1
2,3892,easy,absent,complex,886,0.856,0,0,1
2,3893,easy,absent,complex,887,1.149,0,0,1
2,3894,easy,absent,complex,888,1.164,0,0,1
2,3895,easy,absent,complex,889,1.896,0,0,1
2,3896,easy,absent,complex,890,1.080,0,0,1
2,3897,easy,absent,complex,891,0.824,0,0,1
2,3898,easy,absent,complex,892,0.754,0,0,1
2,3899,easy,absent,complex,893,1.791,0,0,1
2,3900,easy,absent,complex,894,0.692,0,0,1
2,3901,easy,absent,complex,895,0.725,0,0,1
2,3902,easy,absent,complex,896,1.462,0,0,1
2,3903,easy,absent,complex,897,1.062,0,0,1
2,3904,easy,absent,complex,898,0.653,0,0,1
2,3905,easy,absent,complex,899,0.794,0,0,1
2,3906,easy,absent,complex,900,0.988,0,0,1
2,3907,easy,absent,complex,901,0.766,0,0,1
2,3908,easy,absent,complex,902,0.895,0,0,1
2,3909,easy,absent,complex,903,0.787,0,0,1
2,3910,easy,absent,complex,904,0.659,0,0,1
2,3911,easy,absent,complex,905,0.893,0,0,1
2,3912,easy,absent,complex,906,0.661,0,0,1
2,3913,easy,absent,complex,907,0.654,0,0,1
2,3914,easy,absent,complex,908,0.618,0,0,1
2,3915,easy,absent,complex,909,1.021,0,0,1
2,3916,easy,absent,complex,910,1.271,0,0,1
2,3917,easy,absent,complex,911,1.138,0,0,1
2,3918,easy,absent,complex,912,0.635,0,0,1
2,3919,easy,absent,complex,913,0.955,0,0,1
2,3920,easy,absent,complex,914,0.604,0,0,1
2,3921,easy,absent,complex,915,0.969,0,0,1
2,3922,easy,absent,complex,916,0.779,0,0,1
2,3923,easy,absent,complex,917,0.794,0,0,1
2,3924,easy,absent,complex,918,0.705,0,0,1
2,3925,easy,absent,complex,919,0.716,0,0,1
2,3926,easy,absent,complex,920,0.784,0,0,1
2,3927,easy,absent,complex,921,1.306,0,0,1
2,3928,easy,absent,complex,922,0.841,0,0,1
2,3929,easy,absent,complex,923,1.015,0,0,1
2,3930,easy,absent,complex,924,1.203,0,0,1
2,3931,easy,absent,complex,925,1.230,0,0,1
2,3932,easy,absent,complex,926,0.997,0,0,1
2,3933,easy,absent,complex,927,0.687,0,0,1
2,3934,easy,absent,complex,928,0.687,0,0,1
2,3935,easy,absent,complex,929,1.276,0,0,1
2,3936,easy,absent,complex,930,0.647,0,0,1
2,3937,easy,absent,complex,931,1.014,0,0,1
2,3938,easy,absent,complex,932,0.745,0,0,1
2,3939,easy,absent,complex,933,0.615,0,0,1
2,3940,easy,absent,complex,934,1.140,0,0,1
